Fiscal Year,Agency Number,Agency Name,County,Major Spending Category,Amount
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,VAN ZANDT,PUBLIC ASSISTANCE PAYMENTS,659304.58
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,VICTORIA,PUBLIC ASSISTANCE PAYMENTS,39532833.49
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WALKER,PUBLIC ASSISTANCE PAYMENTS,1785196.39
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WALLER,PUBLIC ASSISTANCE PAYMENTS,4333543.32
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WARD,PUBLIC ASSISTANCE PAYMENTS,503831.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WASHINGTON,PUBLIC ASSISTANCE PAYMENTS,3705489.06
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WEBB,PUBLIC ASSISTANCE PAYMENTS,111652169.84
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WHARTON,PUBLIC ASSISTANCE PAYMENTS,5179741.5
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WHEELER,PUBLIC ASSISTANCE PAYMENTS,221322.91
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WICHITA,PUBLIC ASSISTANCE PAYMENTS,54390726.2
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILBARGER,PUBLIC ASSISTANCE PAYMENTS,443251.6
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILLACY,PUBLIC ASSISTANCE PAYMENTS,250052.01
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILLIAMSON,PUBLIC ASSISTANCE PAYMENTS,154361329.66
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILSON,PUBLIC ASSISTANCE PAYMENTS,2212119.67
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WINKLER,PUBLIC ASSISTANCE PAYMENTS,334536.93
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WISE,PUBLIC ASSISTANCE PAYMENTS,37086597.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WOOD,PUBLIC ASSISTANCE PAYMENTS,788576.39
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,YOAKUM,PUBLIC ASSISTANCE PAYMENTS,2382440.3
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,YOUNG,PUBLIC ASSISTANCE PAYMENTS,4976699.64
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ZAPATA,PUBLIC ASSISTANCE PAYMENTS,1020611.28
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ZAVALA,PUBLIC ASSISTANCE PAYMENTS,2620088.84
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ANDREWS,INTERGOVERNMENTAL PAYMENTS,83154.23
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ANGELINA,INTERGOVERNMENTAL PAYMENTS,706596.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BELL,INTERGOVERNMENTAL PAYMENTS,5794772.38
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BEXAR,INTERGOVERNMENTAL PAYMENTS,23354369.32
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BOWIE,INTERGOVERNMENTAL PAYMENTS,2276493.68
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BRAZORIA,INTERGOVERNMENTAL PAYMENTS,1386263.97
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BRAZOS,INTERGOVERNMENTAL PAYMENTS,1876682
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BROWN,INTERGOVERNMENTAL PAYMENTS,148264.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CAMERON,INTERGOVERNMENTAL PAYMENTS,3753492.94
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CHAMBERS,INTERGOVERNMENTAL PAYMENTS,105948.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CHEROKEE,INTERGOVERNMENTAL PAYMENTS,8255.82
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COLLIN,INTERGOVERNMENTAL PAYMENTS,1108681.71
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DALLAS,INTERGOVERNMENTAL PAYMENTS,20397530.29
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DENTON,INTERGOVERNMENTAL PAYMENTS,1753988.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DIMMIT,INTERGOVERNMENTAL PAYMENTS,1860080.04
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ECTOR,INTERGOVERNMENTAL PAYMENTS,23665.48
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,EL PASO,INTERGOVERNMENTAL PAYMENTS,11776391.75
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FISHER,INTERGOVERNMENTAL PAYMENTS,69480.27
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FRIO,INTERGOVERNMENTAL PAYMENTS,232198.68
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GALVESTON,INTERGOVERNMENTAL PAYMENTS,1118834.15
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GRAYSON,INTERGOVERNMENTAL PAYMENTS,2200655.04
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GREGG,INTERGOVERNMENTAL PAYMENTS,5386312
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HARDIN,INTERGOVERNMENTAL PAYMENTS,311702.9
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HARRIS,INTERGOVERNMENTAL PAYMENTS,51334227.29
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HAYS,INTERGOVERNMENTAL PAYMENTS,1643149.03
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HIDALGO,INTERGOVERNMENTAL PAYMENTS,18459788.24
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HOCKLEY,INTERGOVERNMENTAL PAYMENTS,379950
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HOOD,INTERGOVERNMENTAL PAYMENTS,386034
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JASPER,INTERGOVERNMENTAL PAYMENTS,3556333.95
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JEFFERSON,INTERGOVERNMENTAL PAYMENTS,3970836.48
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KARNES,INTERGOVERNMENTAL PAYMENTS,363374.69
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LAMAR,INTERGOVERNMENTAL PAYMENTS,480286.17
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LUBBOCK,INTERGOVERNMENTAL PAYMENTS,2568834.1
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MATAGORDA,INTERGOVERNMENTAL PAYMENTS,515912.43
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MAVERICK,INTERGOVERNMENTAL PAYMENTS,133279.13
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MCLENNAN,INTERGOVERNMENTAL PAYMENTS,3841944.13
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MEDINA,INTERGOVERNMENTAL PAYMENTS,801846.97
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MIDLAND,INTERGOVERNMENTAL PAYMENTS,2825139
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MILAM,INTERGOVERNMENTAL PAYMENTS,385027.44
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MONTGOMERY,INTERGOVERNMENTAL PAYMENTS,17505.7
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,NACOGDOCHES,INTERGOVERNMENTAL PAYMENTS,4700.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,NAVARRO,INTERGOVERNMENTAL PAYMENTS,337886.82
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,NUECES,INTERGOVERNMENTAL PAYMENTS,4819294.81
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,POTTER,INTERGOVERNMENTAL PAYMENTS,4241477.73
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SAN PATRICIO,INTERGOVERNMENTAL PAYMENTS,802370.85
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SMITH,INTERGOVERNMENTAL PAYMENTS,7286101.91
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TARRANT,INTERGOVERNMENTAL PAYMENTS,17397884.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TAYLOR,INTERGOVERNMENTAL PAYMENTS,3524446.59
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TERRY,INTERGOVERNMENTAL PAYMENTS,135842.27
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TITUS,INTERGOVERNMENTAL PAYMENTS,148802.52
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TOM GREEN,INTERGOVERNMENTAL PAYMENTS,2145550.92
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TRAVIS,INTERGOVERNMENTAL PAYMENTS,15097785.48
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,VAL VERDE,INTERGOVERNMENTAL PAYMENTS,543075.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,VICTORIA,INTERGOVERNMENTAL PAYMENTS,2500327.88
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WEBB,INTERGOVERNMENTAL PAYMENTS,8615941.9
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WICHITA,INTERGOVERNMENTAL PAYMENTS,2660281.09
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILLIAMSON,INTERGOVERNMENTAL PAYMENTS,1470118.6
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,,TRAVEL,17552.28
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ANDERSON,TRAVEL,23771.37
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ANGELINA,TRAVEL,84542.86
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ARANSAS,TRAVEL,2624.91
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ARCHER,TRAVEL,856.75
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ARMSTRONG,TRAVEL,6823.29
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ATASCOSA,TRAVEL,12387.94
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,AUSTIN,TRAVEL,11781.18
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BAILEY,TRAVEL,8660.58
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BANDERA,TRAVEL,9487.42
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BASTROP,TRAVEL,53968.43
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BAYLOR,TRAVEL,2490.59
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BEE,TRAVEL,29777.04
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BELL,TRAVEL,81295.39
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BEXAR,TRAVEL,445995.01
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BRAZORIA,TRAVEL,64420.48
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BRAZOS,TRAVEL,37794.69
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BREWSTER,TRAVEL,2381.62
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BROWN,TRAVEL,12827.95
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BURLESON,TRAVEL,715.54
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BURNET,TRAVEL,3986.97
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CALDWELL,TRAVEL,23604.98
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CALHOUN,TRAVEL,14795.2
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CALLAHAN,TRAVEL,7303.89
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CAMERON,TRAVEL,94931.51
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CAMP,TRAVEL,424.38
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CASS,TRAVEL,23359.17
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CHAMBERS,TRAVEL,1748.24
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CHEROKEE,TRAVEL,49971.95
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CHILDRESS,TRAVEL,133.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CLAY,TRAVEL,1711.28
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COCHRAN,TRAVEL,6173.35
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COKE,TRAVEL,2152.59
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COLEMAN,TRAVEL,14816.21
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COLLIN,TRAVEL,60444.18
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COLORADO,TRAVEL,11853.52
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COMAL,TRAVEL,68054.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CONCHO,TRAVEL,1216.54
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,COOKE,TRAVEL,13458.27
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CORYELL,TRAVEL,25969.75
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,CROSBY,TRAVEL,5788.89
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DALLAS,TRAVEL,214299.73
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DAWSON,TRAVEL,561.3
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DENTON,TRAVEL,205085.92
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DEWITT,TRAVEL,789.16
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,DUVAL,TRAVEL,203.58
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,EASTLAND,TRAVEL,12471.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ECTOR,TRAVEL,23937.36
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ELLIS,TRAVEL,61580.04
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,EL PASO,TRAVEL,135601.02
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FALLS,TRAVEL,1385.46
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FANNIN,TRAVEL,8756.34
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FAYETTE,TRAVEL,3841.79
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FOARD,TRAVEL,166.75
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FORT BEND,TRAVEL,184104.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FRANKLIN,TRAVEL,2592.25
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FREESTONE,TRAVEL,14268.21
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,FRIO,TRAVEL,3019.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GALVESTON,TRAVEL,36618.46
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GILLESPIE,TRAVEL,183.71
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GOLIAD,TRAVEL,173.84
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GONZALES,TRAVEL,3438.44
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GRAY,TRAVEL,239.01
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GRAYSON,TRAVEL,6095.98
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GREGG,TRAVEL,57033.81
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GRIMES,TRAVEL,716.95
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,GUADALUPE,TRAVEL,37843.51
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HALE,TRAVEL,55822
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HAMILTON,TRAVEL,1037.37
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HANSFORD,TRAVEL,130.18
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HARDEMAN,TRAVEL,4174.88
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HARDIN,TRAVEL,11383.04
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HARRIS,TRAVEL,582229.88
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HARRISON,TRAVEL,33290.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HAYS,TRAVEL,87000.48
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HENDERSON,TRAVEL,21197.37
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HIDALGO,TRAVEL,139765.21
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HILL,TRAVEL,7356.24
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HOCKLEY,TRAVEL,298.93
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HOOD,TRAVEL,7189.84
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HOPKINS,TRAVEL,5135.08
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HOUSTON,TRAVEL,3965.32
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HOWARD,TRAVEL,11805.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HUNT,TRAVEL,4171.57
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,HUTCHINSON,TRAVEL,1144.93
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JACK,TRAVEL,9370.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JASPER,TRAVEL,11512.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JEFFERSON,TRAVEL,75038.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JIM WELLS,TRAVEL,17192.73
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JOHNSON,TRAVEL,25890.9
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,JONES,TRAVEL,6772.89
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KARNES,TRAVEL,2349.63
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KAUFMAN,TRAVEL,55737.73
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KENDALL,TRAVEL,11211.49
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KERR,TRAVEL,12440.89
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KIMBLE,TRAVEL,1615.4
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KLEBERG,TRAVEL,12158.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,KNOX,TRAVEL,235.45
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LAMAR,TRAVEL,15633.85
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LAMB,TRAVEL,1498.79
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LAMPASAS,TRAVEL,5047.86
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LAVACA,TRAVEL,303.29
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LEE,TRAVEL,19768.69
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LEON,TRAVEL,2489.05
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LIBERTY,TRAVEL,13048.16
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LIMESTONE,TRAVEL,22441.22
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LIVE OAK,TRAVEL,40.56
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LLANO,TRAVEL,7762.03
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,LUBBOCK,TRAVEL,223975.21
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MADISON,TRAVEL,4474.93
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MARION,TRAVEL,1647.54
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MATAGORDA,TRAVEL,555.76
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MAVERICK,TRAVEL,882.3
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MCLENNAN,TRAVEL,89677.88
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MEDINA,TRAVEL,14284
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MIDLAND,TRAVEL,34141.48
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MILAM,TRAVEL,7679.13
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MITCHELL,TRAVEL,191.08
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MONTAGUE,TRAVEL,810.51
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MONTGOMERY,TRAVEL,34928.37
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MOORE,TRAVEL,118.88
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,MORRIS,TRAVEL,1798.82
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,NACOGDOCHES,TRAVEL,44912.38
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,NAVARRO,TRAVEL,2841.93
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,NOLAN,TRAVEL,3301.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,NUECES,TRAVEL,146995.52
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ORANGE,TRAVEL,50238.52
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,PALO PINTO,TRAVEL,515.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,PARKER,TRAVEL,19862
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,POLK,TRAVEL,3448.19
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,POTTER,TRAVEL,74172.06
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,PRESIDIO,TRAVEL,695.22
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,RAINES,TRAVEL,16.27
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,RANDALL,TRAVEL,57323.77
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,RED RIVER,TRAVEL,5434.21
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,REEVES,TRAVEL,4761.9
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ROBERTSON,TRAVEL,5868.16
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ROCKWALL,TRAVEL,15133.21
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,RUNNELS,TRAVEL,3988.71
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,RUSK,TRAVEL,23028.56
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SABINE,TRAVEL,1882.72
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SAN AUGUSTINE,TRAVEL,6730.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SAN JACINTO,TRAVEL,385.86
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SAN PATRICIO,TRAVEL,14117.51
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SCHLEICHER,TRAVEL,804.19
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SCURRY,TRAVEL,984.67
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SHELBY,TRAVEL,34822.5
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SMITH,TRAVEL,103706.97
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SOMERVELL,TRAVEL,1248.3
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,STEPHENS,TRAVEL,27443.31
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,SWISHER,TRAVEL,3133.28
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TARRANT,TRAVEL,394763.98
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TAYLOR,TRAVEL,167254.61
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TERRY,TRAVEL,1343.33
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TITUS,TRAVEL,13267.73
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TOM GREEN,TRAVEL,72423.95
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TRAVIS,TRAVEL,395400.26
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TRINITY,TRAVEL,934.9
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,TYLER,TRAVEL,3700.37
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,UPSHUR,TRAVEL,2566.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,UVALDE,TRAVEL,4006.52
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,VAL VERDE,TRAVEL,334.55
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,VAN ZANDT,TRAVEL,17293.93
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,VICTORIA,TRAVEL,1504.24
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WALKER,TRAVEL,1490.86
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WALLER,TRAVEL,11642.5
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WASHINGTON,TRAVEL,29561.49
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WEBB,TRAVEL,12915.02
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WHARTON,TRAVEL,23873.19
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WICHITA,TRAVEL,99071.43
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILBARGER,TRAVEL,30405.94
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILLACY,TRAVEL,3090.08
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILLIAMSON,TRAVEL,339099.72
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WILSON,TRAVEL,37445.53
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WISE,TRAVEL,15965.53
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,WOOD,TRAVEL,11642.8
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,YOUNG,TRAVEL,3602.99
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ZAVALA,TRAVEL,4257.07
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,,PROFESSIONAL SERVICE AND FEES,330454118.28
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ANDERSON,PROFESSIONAL SERVICE AND FEES,1534777.24
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ANGELINA,PROFESSIONAL SERVICE AND FEES,1144652.91
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ARANSAS,PROFESSIONAL SERVICE AND FEES,325
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ARCHER,PROFESSIONAL SERVICE AND FEES,2002.35
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,ATASCOSA,PROFESSIONAL SERVICE AND FEES,703745.56
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,AUSTIN,PROFESSIONAL SERVICE AND FEES,20072.59
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BASTROP,PROFESSIONAL SERVICE AND FEES,62293.12
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BAYLOR,PROFESSIONAL SERVICE AND FEES,6307.71
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BEE,PROFESSIONAL SERVICE AND FEES,5708.75
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BELL,PROFESSIONAL SERVICE AND FEES,1460950.65
2021,529,HEALTH AND HUMAN SERVICES COMMISSION,BEXAR,PROFESSIONAL SERVICE AND FEES,25024085.84
